,0
21642,18
21643,16
21644,13
21645,7
21646,10
21647,14
21648,8
21649,19
21650,1
21651,11
21652,4
21653,2
21654,18
21655,0
21656,9
21657,2
21658,13
21659,0
21660,12
21661,10
21662,12
21663,5
21664,18
21665,13
21666,19
21667,7
21668,13
21669,13
21670,2
21671,18
21672,7
21673,4
21674,17
21675,6
21676,0
21677,6
21678,4
21679,0
21680,9
21681,1
21682,14
21683,0
21684,10
21685,10
21686,1
21687,10
21688,15
21689,10
21690,11
21691,15
21692,13
21693,8
21694,5
21695,14
21696,11
21697,13
21698,12
21699,13
21700,5
21701,2
21702,18
21703,1
21704,7
21705,12
21706,13
21707,0
21708,8
21709,10
21710,1
21711,6
21712,11
21713,19
21714,7
21715,18
21716,16
21717,10
21718,12
21719,18
21720,18
21721,15
21722,17
21723,0
21724,4
21725,19
21726,11
21727,17
21728,10
21729,13
21730,15
21731,7
21732,10
21733,9
21734,15
21735,19
21736,5
21737,10
21738,7
21739,6
21740,11
21741,8
21742,4
21743,19
21744,7
21745,3
21746,18
21747,16
21748,5
21749,13
21750,6
21751,1
21752,1
21753,13
21754,18
21755,7
21756,3
21757,11
21758,3
21759,2
21760,8
21761,7
21762,16
21763,15
21764,14
21765,18
21766,6
21767,17
21768,12
21769,6
21770,0
21771,8
21772,5
21773,15
21774,15
21775,15
21776,19
21777,10
21778,4
21779,11
21780,10
21781,19
21782,10
21783,8
21784,1
21785,10
21786,0
21787,1
21788,9
21789,17
21790,9
21791,16
21792,17
21793,7
21794,11
21795,0
21796,12
21797,0
21798,16
21799,16
21800,5
21801,14
21802,13
21803,9
21804,6
21805,16
21806,9
21807,11
21808,2
21809,11
21810,9
21811,12
21812,12
21813,10
21814,18
21815,13
21816,10
21817,0
21818,19
21819,6
21820,10
21821,10
21822,19
21823,6
21824,12
21825,9
21826,14
21827,13
21828,6
21829,15
21830,1
21831,4
21832,1
21833,13
21834,12
21835,10
21836,2
21837,3
21838,2
21839,14
21840,16
21841,8
21842,2
21843,4
21844,10
21845,15
21846,9
21847,10
21848,15
21849,9
21850,15
21851,13
21852,2
21853,4
21854,19
21855,1
21856,5
21857,5
21858,4
21859,18
21860,2
21861,1
21862,14
21863,12
21864,15
21865,0
21866,9
21867,7
21868,11
21869,7
21870,12
21871,5
21872,0
21873,0
21874,12
21875,11
21876,14
21877,17
21878,5
21879,1
21880,6
21881,13
21882,8
21883,7
21884,9
21885,16
21886,14
21887,14
21888,5
21889,18
21890,4
21891,9
21892,0
21893,6
21894,2
21895,5
21896,9
21897,19
21898,7
21899,17
21900,4
21901,18
21902,1
21903,19
21904,7
21905,19
21906,7
21907,8
21908,0
21909,10
21910,2
21911,5
21912,0
21913,12
21914,0
21915,17
21916,12
21917,1
21918,2
21919,18
21920,17
21921,6
21922,12
21923,2
21924,12
21925,18
21926,6
21927,17
21928,3
21929,18
21930,15
21931,4
21932,10
21933,17
21934,5
21935,4
21936,6
21937,0
21938,1
21939,15
21940,14
21941,10
21942,5
21943,15
21944,15
21945,12
21946,2
21947,11
21948,11
21949,11
21950,17
21951,14
21952,7
21953,19
21954,0
21955,4
21956,16
21957,12
21958,4
21959,10
21960,11
21961,17
21962,17
21963,17
21964,4
21965,10
21966,16
21967,1
21968,16
21969,6
21970,1
21971,12
21972,11
21973,17
21974,7
21975,14
21976,15
21977,14
21978,17
21979,17
21980,14
21981,12
21982,7
21983,0
21984,10
21985,4
21986,7
21987,8
21988,4
21989,7
21990,10
21991,19
21992,17
21993,7
21994,7
21995,15
21996,15
21997,9
21998,11
21999,8
22000,17
22001,2
22002,10
22003,4
22004,6
22005,15
22006,11
22007,8
22008,12
22009,7
22010,6
22011,5
22012,9
22013,5
22014,11
22015,3
22016,11
22017,0
22018,19
22019,18
22020,19
22021,6
22022,10
22023,9
22024,10
22025,2
22026,12
22027,17
22028,6
22029,19
22030,10
22031,9
22032,15
22033,6
22034,18
22035,13
22036,9
22037,19
22038,12
22039,6
22040,1
22041,0
22042,4
22043,16
22044,9
22045,16
22046,4
22047,13
22048,9
22049,19
22050,1
22051,9
22052,1
22053,0
22054,9
22055,8
22056,10
22057,6
22058,16
22059,11
22060,8
22061,7
22062,4
22063,13
22064,5
22065,14
22066,16
22067,17
22068,15
22069,10
22070,8
22071,19
22072,14
22073,5
22074,8
22075,9
22076,0
22077,9
22078,1
22079,0
22080,7
22081,9
22082,4
22083,0
22084,6
22085,8
22086,10
22087,14
22088,13
22089,13
22090,9
22091,1
22092,11
22093,10
22094,17
22095,18
22096,18
22097,1
22098,2
22099,7
22100,13
22101,19
22102,6
22103,6
22104,7
22105,13
22106,1
22107,6
22108,2
22109,5
22110,19
22111,0
22112,1
22113,10
22114,12
22115,5
22116,0
22117,19
22118,13
22119,5
22120,17
22121,7
22122,5
22123,11
22124,12
22125,9
22126,13
22127,5
22128,13
22129,14
22130,14
22131,17
22132,19
22133,6
22134,19
22135,11
22136,9
22137,4
22138,5
22139,1
22140,2
22141,15
22142,12
22143,13
22144,9
22145,12
22146,13
22147,15
22148,7
22149,12
22150,5
22151,1
22152,11
22153,6
22154,9
22155,6
22156,6
22157,7
22158,11
22159,5
22160,0
22161,15
22162,10
22163,15
22164,9
22165,10
22166,14
22167,10
22168,7
22169,2
22170,7
22171,8
22172,4
22173,5
22174,17
22175,5
22176,10
22177,15
22178,9
22179,8
22180,13
22181,19
22182,8
22183,0
22184,14
22185,17
22186,0
22187,5
22188,9
22189,17
22190,11
22191,5
22192,8
22193,5
22194,7
22195,18
22196,0
22197,17
22198,1
22199,4
22200,0
22201,0
22202,10
22203,15
22204,6
22205,19
22206,8
22207,2
22208,1
22209,12
22210,2
22211,19
22212,13
22213,16
22214,9
22215,2
22216,10
22217,6
22218,11
22219,6
22220,5
22221,4
22222,7
22223,12
22224,2
22225,9
22226,18
22227,5
22228,8
22229,1
22230,16
22231,7
22232,9
22233,5
22234,18
22235,17
22236,19
22237,10
22238,16
22239,9
22240,0
22241,2
22242,1
22243,5
22244,12
22245,10
22246,4
22247,5
22248,0
22249,17
22250,15
22251,0
22252,11
22253,17
22254,14
22255,18
22256,13
22257,8
22258,12
22259,12
22260,17
22261,11
22262,7
22263,9
22264,9
22265,7
22266,14
22267,18
22268,2
22269,18
22270,19
22271,10
22272,15
22273,4
22274,11
22275,18
22276,14
22277,5
22278,6
22279,18
22280,11
22281,8
22282,9
22283,17
22284,19
22285,9
22286,0
22287,10
22288,3
22289,10
22290,0
22291,15
22292,18
22293,11
22294,11
22295,1
22296,12
22297,3
22298,10
22299,14
22300,0
22301,17
22302,18
22303,15
22304,12
22305,15
22306,10
22307,18
22308,12
22309,4
22310,18
22311,15
22312,0
22313,9
22314,6
22315,1
22316,2
22317,12
22318,5
22319,8
22320,16
22321,17
22322,13
22323,1
22324,0
22325,17
22326,15
22327,6
22328,14
22329,7
22330,12
22331,9
22332,3
22333,17
22334,15
22335,18
22336,7
22337,8
22338,6
22339,10
22340,15
22341,15
22342,1
22343,18
22344,19
22345,12
22346,13
22347,2
22348,4
22349,2
22350,10
22351,19
22352,19
22353,9
22354,5
22355,16
22356,8
22357,16
22358,13
22359,19
22360,6
22361,1
22362,17
22363,10
22364,2
22365,11
22366,15
22367,14
22368,10
22369,16
22370,10
22371,19
22372,19
22373,17
22374,8
22375,10
22376,2
22377,10
22378,0
22379,8
22380,16
22381,7
22382,7
22383,10
22384,5
22385,15
22386,10
22387,4
22388,4
22389,10
22390,6
22391,6
22392,12
22393,11
22394,13
22395,18
22396,15
22397,9
22398,7
22399,9
22400,19
22401,8
22402,17
22403,1
22404,17
22405,9
22406,4
22407,14
22408,12
22409,1
22410,7
22411,17
22412,9
22413,5
22414,4
22415,18
22416,18
22417,19
22418,7
22419,17
22420,6
22421,0
22422,18
22423,6
22424,15
22425,9
22426,16
22427,7
22428,18
22429,10
22430,17
22431,0
22432,15
22433,15
22434,18
22435,11
22436,6
22437,17
22438,5
22439,11
22440,14
22441,7
22442,6
22443,16
22444,11
22445,15
22446,2
22447,11
22448,5
22449,7
22450,11
22451,18
22452,0
22453,12
22454,18
22455,4
22456,4
22457,5
22458,15
22459,7
22460,9
22461,12
22462,5
22463,4
22464,0
22465,3
22466,6
22467,8
22468,4
22469,6
22470,13
22471,15
22472,14
22473,11
22474,18
22475,9
22476,11
22477,7
22478,8
22479,5
22480,15
22481,12
22482,0
22483,7
22484,1
22485,5
22486,1
22487,15
22488,1
22489,14
22490,12
22491,0
22492,17
22493,10
22494,12
22495,14
22496,5
22497,13
22498,10
22499,4
22500,19
22501,18
22502,12
22503,19
22504,0
22505,4
22506,19
22507,14
22508,1
22509,2
22510,14
22511,2
22512,9
22513,14
22514,15
22515,9
22516,1
22517,8
22518,15
22519,12
22520,7
22521,5
22522,6
22523,14
22524,14
22525,15
22526,13
22527,8
22528,12
22529,12
22530,0
22531,15
22532,7
22533,5
22534,2
22535,6
22536,2
22537,0
22538,16
22539,10
22540,18
22541,0
22542,6
22543,17
22544,5
22545,11
22546,10
22547,3
22548,19
22549,3
22550,9
22551,0
22552,14
22553,15
22554,12
22555,11
22556,18
22557,5
22558,18
22559,19
22560,5
22561,5
22562,14
22563,5
22564,18
22565,2
22566,15
22567,9
22568,11
22569,2
22570,17
22571,12
22572,1
22573,9
22574,5
22575,8
22576,10
22577,14
22578,11
22579,15
22580,5
22581,0
22582,0
22583,6
22584,4
22585,10
22586,12
22587,15
22588,8
22589,18
22590,19
22591,2
22592,14
22593,7
22594,2
22595,13
22596,0
22597,11
22598,7
22599,18
22600,6
22601,11
22602,10
22603,11
22604,10
22605,14
22606,17
22607,19
22608,17
22609,2
22610,6
22611,15
22612,5
22613,14
22614,9
22615,16
22616,3
22617,1
22618,0
22619,13
22620,0
22621,17
22622,10
22623,12
22624,11
22625,4
22626,15
22627,7
22628,0
22629,13
22630,7
22631,18
22632,14
22633,12
22634,8
22635,12
22636,6
22637,19
22638,15
22639,9
22640,12
22641,0
22642,7
22643,9
22644,17
22645,5
22646,10
22647,1
22648,6
22649,17
22650,4
22651,6
22652,14
22653,9
22654,2
22655,8
22656,17
22657,6
22658,12
22659,6
22660,5
22661,5
22662,15
22663,15
22664,2
22665,6
22666,15
22667,3
22668,8
22669,5
22670,6
22671,19
22672,13
22673,9
22674,5
22675,6
22676,2
22677,6
22678,2
22679,1
22680,5
22681,0
22682,11
22683,3
22684,12
22685,6
22686,17
22687,14
22688,8
22689,14
22690,19
22691,13
22692,11
22693,0
22694,15
22695,12
22696,18
22697,11
22698,19
22699,12
22700,5
22701,17
22702,2
22703,18
22704,0
22705,19
22706,5
22707,8
22708,14
22709,10
22710,8
22711,18
22712,2
22713,2
22714,1
22715,8
22716,9
22717,11
22718,12
22719,1
22720,14
22721,19
22722,6
22723,11
22724,16
22725,17
22726,9
22727,0
22728,0
22729,14
22730,18
22731,1
22732,18
22733,2
22734,4
22735,17
22736,9
22737,7
22738,2
22739,1
22740,7
22741,14
22742,18
22743,1
22744,12
22745,5
22746,5
22747,15
22748,15
22749,17
22750,12
22751,10
22752,14
22753,4
22754,10
22755,12
22756,5
22757,6
22758,10
22759,10
22760,11
22761,5
22762,5
22763,12
22764,5
22765,1
22766,13
22767,14
22768,17
22769,14
22770,14
22771,1
22772,15
22773,12
22774,6
22775,4
22776,13
22777,0
22778,13
22779,14
22780,11
22781,9
22782,12
22783,9
22784,18
22785,4
22786,7
22787,9
22788,7
22789,2
22790,15
22791,6
22792,9
22793,13
22794,9
22795,18
22796,14
22797,17
22798,14
22799,3
22800,9
22801,13
22802,8
22803,11
22804,16
22805,11
22806,4
22807,1
22808,18
22809,19
22810,14
22811,18
22812,14
22813,1
22814,4
22815,16
22816,15
22817,4
22818,4
22819,18
22820,0
22821,13
22822,18
22823,7
22824,19
22825,15
22826,13
22827,10
22828,15
22829,19
22830,14
22831,7
22832,10
22833,0
22834,15
22835,1
22836,12
22837,3
22838,6
22839,11
22840,5
22841,11
22842,5
22843,14
22844,18
22845,6
22846,8
22847,9
22848,19
22849,4
22850,6
22851,18
22852,18
22853,2
22854,5
22855,12
22856,13
22857,6
22858,9
22859,5
22860,10
22861,15
22862,4
22863,14
22864,11
22865,13
22866,7
22867,14
22868,8
22869,8
22870,12
22871,4
22872,2
22873,18
22874,9
22875,18
22876,17
22877,2
22878,7
22879,19
22880,19
22881,0
22882,1
22883,14
22884,13
22885,9
22886,17
22887,5
22888,7
22889,9
22890,12
22891,2
22892,19
22893,1
22894,2
22895,0
22896,8
22897,11
22898,5
22899,17
22900,15
22901,5
22902,7
22903,9
22904,2
22905,5
22906,9
22907,0
22908,2
22909,16
22910,5
22911,10
22912,17
22913,19
22914,18
22915,9
22916,12
22917,4
22918,16
22919,8
22920,1
22921,12
22922,12
22923,0
22924,8
22925,19
22926,15
22927,13
22928,0
22929,6
22930,1
22931,2
22932,8
22933,19
22934,6
22935,1
22936,17
22937,15
22938,10
22939,16
22940,17
22941,8
22942,5
22943,15
22944,4
22945,16
22946,15
22947,4
22948,0
22949,2
22950,7
22951,9
22952,6
22953,5
22954,6
22955,2
22956,6
22957,8
22958,6
22959,2
22960,18
22961,18
22962,6
22963,1
22964,7
22965,15
22966,11
22967,14
22968,18
22969,5
22970,11
22971,2
22972,1
22973,11
22974,16
22975,19
22976,6
22977,2
22978,5
22979,16
22980,4
22981,16
22982,5
22983,7
22984,4
22985,19
22986,4
22987,17
22988,8
22989,17
22990,10
22991,2
22992,6
22993,5
22994,6
22995,8
22996,16
22997,7
22998,13
22999,16
23000,4
23001,17
23002,0
23003,13
23004,2
23005,0
23006,12
23007,13
23008,7
23009,19
23010,6
23011,12
23012,8
23013,9
23014,10
23015,8
23016,11
23017,9
23018,18
23019,9
23020,2
23021,10
23022,11
23023,10
23024,7
23025,0
23026,9
23027,12
23028,17
23029,0
23030,11
23031,12
23032,18
23033,2
23034,15
23035,12
23036,15
23037,1
23038,5
23039,4
23040,19
23041,13
23042,9
23043,10
23044,9
23045,8
23046,19
23047,12
23048,14
23049,9
23050,13
23051,9
23052,19
23053,7
23054,19
23055,1
23056,12
23057,8
23058,15
23059,15
23060,9
23061,6
23062,12
23063,2
23064,11
23065,10
23066,10
23067,17
23068,10
23069,7
23070,5
23071,15
23072,6
23073,12
23074,12
23075,11
23076,9
23077,14
23078,16
23079,5
23080,10
23081,4
23082,11
23083,12
23084,1
23085,13
23086,15
23087,8
23088,9
23089,12
23090,13
23091,16
23092,11
23093,15
23094,18
23095,18
23096,5
23097,15
23098,16
23099,4
23100,6
23101,8
23102,19
23103,12
23104,12
23105,2
23106,4
23107,2
23108,1
23109,17
23110,8
23111,13
23112,12
23113,16
23114,10
23115,9
23116,1
23117,13
23118,0
23119,7
23120,5
23121,10
23122,8
23123,15
23124,4
23125,7
23126,0
23127,2
23128,7
23129,14
23130,15
23131,5
23132,12
23133,10
23134,12
23135,19
23136,2
23137,17
23138,15
23139,12
23140,5
23141,4
23142,1
23143,7
23144,6
23145,0
23146,8
23147,17
23148,0
23149,5
23150,4
23151,17
23152,5
23153,0
23154,0
23155,7
23156,19
23157,15
23158,13
23159,18
23160,10
23161,10
23162,4
23163,11
23164,11
23165,15
23166,17
23167,2
23168,1
23169,8
23170,0
23171,9
23172,5
23173,9
23174,19
23175,7
23176,5
23177,19
23178,9
23179,6
23180,1
23181,8
23182,7
23183,14
23184,11
23185,4
23186,19
23187,0
23188,5
23189,12
23190,17
23191,13
23192,14
23193,14
23194,13
23195,4
23196,10
23197,1
23198,0
23199,2
23200,12
23201,9
23202,12
23203,2
23204,7
23205,8
23206,12
23207,18
23208,12
23209,6
23210,5
23211,2
23212,1
23213,9
23214,13
23215,17
23216,4
23217,10
23218,12
23219,13
23220,8
23221,17
23222,2
23223,5
23224,11
23225,14
23226,0
23227,4
23228,8
23229,1
23230,14
23231,8
23232,9
23233,13
23234,0
23235,9
23236,2
23237,4
23238,15
23239,19
23240,19
23241,1
23242,4
23243,12
23244,6
23245,12
23246,18
23247,17
23248,10
23249,9
23250,5
23251,12
23252,0
23253,0
23254,4
23255,2
23256,4
23257,15
23258,15
23259,5
23260,9
23261,15
23262,16
23263,4
23264,6
23265,7
23266,4
23267,6
23268,13
23269,10
23270,19
23271,9
23272,4
23273,10
23274,18
23275,12
23276,5
23277,15
23278,12
23279,7
23280,1
23281,4
23282,1
23283,0
23284,7
23285,2
23286,1
23287,15
23288,11
23289,5
23290,2
23291,6
23292,7
23293,8
23294,0
23295,12
23296,10
23297,5
23298,10
23299,13
23300,17
23301,2
23302,3
23303,5
23304,12
23305,12
23306,3
23307,10
23308,14
23309,8
23310,8
23311,11
23312,5
23313,9
23314,10
23315,11
23316,17
23317,18
23318,12
23319,14
23320,17
23321,9
23322,19
23323,4
23324,18
23325,11
23326,0
23327,7
23328,15
23329,17
23330,5
23331,5
23332,7
23333,6
23334,1
23335,2
23336,4
23337,2
23338,10
23339,12
23340,8
23341,8
23342,13
23343,6
23344,18
23345,4
23346,4
23347,16
23348,17
23349,10
23350,17
23351,10
23352,13
23353,6
23354,11
23355,17
23356,14
23357,12
23358,1
23359,3
23360,15
23361,7
23362,7
23363,10
23364,7
23365,11
23366,19
23367,14
23368,0
23369,2
23370,7
23371,7
23372,19
23373,18
23374,18
23375,19
23376,10
23377,10
23378,17
23379,2
23380,12
23381,15
23382,5
23383,19
23384,2
23385,0
23386,5
23387,19
23388,6
23389,18
23390,1
23391,7
23392,15
23393,19
23394,10
23395,19
23396,19
23397,19
23398,15
23399,19
23400,7
23401,18
23402,14
23403,19
23404,12
23405,2
23406,4
23407,14
23408,17
23409,8
23410,19
23411,4
23412,15
23413,15
23414,17
23415,16
23416,17
23417,11
23418,19
23419,0
23420,1
23421,2
23422,16
23423,2
23424,5
23425,17
23426,17
23427,10
23428,2
23429,11
23430,0
23431,10
23432,18
23433,2
23434,6
23435,7
23436,6
23437,10
23438,10
23439,0
23440,11
23441,4
23442,19
23443,2
23444,12
23445,7
23446,1
23447,5
23448,16
23449,12
23450,1
23451,2
23452,15
23453,2
23454,8
23455,10
23456,6
23457,11
23458,0
23459,4
23460,19
23461,2
23462,0
23463,15
23464,0
23465,2
23466,0
23467,15
23468,7
23469,1
23470,6
23471,19
23472,18
23473,2
23474,9
23475,1
23476,4
23477,4
23478,15
23479,7
23480,4
23481,18
23482,14
23483,14
23484,0
23485,7
23486,14
23487,5
23488,11
23489,9
23490,15
23491,1
23492,17
23493,19
23494,11
23495,2
23496,15
23497,10
23498,18
23499,14
23500,2
23501,18
23502,17
23503,15
23504,13
23505,10
23506,17
23507,19
23508,19
23509,17
23510,10
23511,6
23512,6
23513,4
23514,11
23515,17
23516,17
23517,16
23518,2
23519,15
23520,7
23521,10
23522,11
23523,0
23524,10
23525,18
23526,2
23527,8
23528,4
23529,11
23530,18
23531,1
23532,10
23533,9
23534,3
23535,17
23536,0
23537,7
23538,7
23539,7
23540,4
23541,5
23542,18
23543,1
23544,14
23545,10
23546,0
23547,11
23548,18
23549,17
23550,13
23551,11
23552,13
23553,1
23554,11
23555,0
23556,18
23557,0
23558,9
23559,4
23560,16
23561,2
23562,15
23563,13
23564,18
23565,7
23566,7
23567,8
23568,1
23569,6
23570,7
23571,18
23572,7
23573,19
23574,0
23575,19
23576,17
23577,0
23578,15
23579,4
23580,17
23581,4
23582,19
23583,1
23584,15
23585,5
23586,1
23587,11
23588,9
23589,1
23590,13
23591,11
23592,19
23593,9
23594,19
23595,1
23596,19
23597,19
23598,7
23599,9
23600,7
23601,5
23602,5
23603,18
23604,13
23605,6
23606,1
23607,11
23608,7
23609,4
23610,14
23611,2
23612,17
23613,17
23614,4
23615,11
23616,2
23617,10
23618,7
23619,1
23620,0
23621,5
23622,5
23623,5
23624,0
23625,8
23626,2
23627,10
23628,12
23629,1
23630,9
23631,1
23632,14
23633,9
23634,16
23635,12
23636,8
23637,17
23638,0
23639,17
23640,6
23641,12
23642,7
23643,4
23644,4
23645,15
23646,9
23647,0
23648,7
23649,1
23650,6
23651,18
23652,13
23653,11
23654,12
23655,13
23656,12
23657,0
23658,19
23659,16
23660,5
23661,2
23662,7
23663,12
23664,17
23665,5
23666,4
23667,10
23668,6
23669,8
23670,11
23671,15
23672,7
23673,19
23674,5
23675,12
23676,11
23677,4
23678,19
23679,15
23680,0
23681,6
23682,11
23683,9
23684,11
23685,4
23686,8
23687,0
23688,6
23689,18
23690,15
23691,10
23692,7
23693,5
23694,18
23695,14
23696,2
23697,2
23698,18
23699,15
23700,8
23701,13
23702,2
23703,15
23704,10
23705,5
23706,2
23707,14
23708,10
23709,15
23710,8
23711,5
23712,9
23713,11
23714,5
23715,2
23716,10
23717,17
23718,14
23719,17
23720,19
23721,11
23722,11
23723,8
23724,10
23725,17
23726,0
23727,6
23728,1
23729,8
23730,6
23731,15
23732,6
23733,19
23734,12
23735,4
23736,7
23737,13
23738,7
23739,11
23740,17
23741,7
23742,18
23743,1
23744,11
23745,1
23746,10
23747,2
23748,6
23749,10
23750,1
23751,0
23752,16
23753,1
23754,7
23755,2
23756,1
23757,4
23758,0
23759,8
23760,13
23761,19
23762,15
23763,7
23764,19
23765,1
23766,5
23767,2
23768,8
23769,19
23770,14
23771,17
23772,15
23773,0
23774,19
23775,8
23776,2
23777,12
23778,13
23779,5
23780,8
23781,13
23782,17
23783,17
23784,12
23785,18
23786,15
23787,2
23788,11
23789,17
23790,10
23791,13
23792,4
23793,8
23794,10
23795,19
23796,10
23797,18
23798,5
23799,6
23800,18
23801,9
23802,12
23803,19
23804,19
23805,0
23806,1
23807,4
23808,0
23809,13
23810,18
23811,17
23812,0
23813,1
23814,15
23815,10
23816,12
23817,16
23818,12
23819,17
23820,8
23821,6
23822,7
23823,1
23824,8
23825,6
23826,16
23827,18
23828,14
23829,4
23830,5
23831,9
23832,19
23833,11
23834,12
23835,1
23836,16
23837,5
23838,16
23839,11
23840,10
23841,10
23842,0
23843,6
23844,9
23845,2
23846,5
23847,12
23848,9
23849,17
23850,15
23851,14
23852,15
23853,0
23854,7
23855,9
23856,4
23857,4
23858,0
23859,3
23860,0
23861,4
23862,5
23863,17
23864,18
23865,19
23866,2
23867,17
23868,5
23869,0
23870,5
23871,19
23872,17
23873,5
23874,18
23875,18
23876,5
23877,0
23878,5
23879,6
23880,6
23881,2
23882,2
23883,7
23884,11
23885,10
23886,6
23887,0
23888,5
23889,12
23890,1
23891,12
23892,10
23893,4
23894,7
23895,6
23896,19
23897,18
23898,6
23899,11
23900,4
23901,19
23902,15
23903,13
23904,16
23905,2
23906,8
23907,0
23908,7
23909,8
23910,10
23911,6
23912,2
23913,4
23914,7
23915,0
23916,8
23917,15
23918,19
23919,8
23920,0
23921,10
23922,8
23923,10
23924,15
23925,11
23926,15
23927,11
23928,9
23929,12
23930,2
23931,6
23932,4
23933,10
23934,7
23935,6
23936,1
23937,7
23938,18
23939,15
23940,15
23941,6
23942,5
23943,8
23944,15
23945,15
23946,11
23947,9
23948,0
23949,18
23950,13
23951,19
23952,0
23953,11
23954,9
23955,12
23956,14
23957,2
23958,2
23959,4
23960,1
23961,15
23962,11
23963,16
23964,8
23965,13
23966,17
23967,15
23968,4
23969,15
23970,5
23971,2
23972,10
23973,0
23974,4
23975,9
23976,1
23977,19
23978,15
23979,11
23980,5
23981,7
23982,5
23983,9
23984,7
23985,11
23986,19
23987,9
23988,15
23989,10
23990,1
23991,10
23992,14
23993,17
23994,17
23995,5
23996,1
23997,11
23998,9
23999,11
24000,12
24001,15
24002,11
24003,17
24004,9
24005,17
24006,18
24007,8
24008,7
24009,7
24010,13
24011,5
24012,17
24013,6
24014,16
24015,0
24016,13
24017,0
24018,15
24019,0
24020,10
24021,10
24022,5
24023,9
24024,5
24025,10
24026,17
24027,9
24028,18
24029,9
24030,2
24031,14
24032,12
24033,14
24034,5
24035,7
24036,19
24037,12
24038,1
24039,6
24040,17
24041,0
24042,6
24043,11
24044,6
24045,17
24046,8
24047,11
24048,18
24049,7
24050,6
24051,11
24052,6
24053,14
24054,1
24055,7
24056,0
24057,9
24058,1
24059,16
24060,16
24061,15
24062,14
24063,14
24064,10
24065,2
24066,19
24067,1
24068,4
24069,13
24070,13
24071,6
24072,17
24073,7
24074,0
24075,5
24076,9
24077,10
24078,2
24079,1
24080,18
24081,10
24082,9
24083,1
24084,2
24085,10
24086,9
24087,6
24088,9
24089,17
24090,10
24091,12
24092,5
24093,8
24094,5
24095,17
24096,11
24097,13
24098,17
24099,11
24100,12
24101,2
24102,8
24103,17
24104,1
24105,3
24106,5
24107,4
24108,19
24109,5
24110,8
24111,17
24112,14
24113,4
24114,12
24115,4
24116,6
24117,1
24118,0
24119,12
24120,11
24121,0
24122,8
24123,8
24124,2
24125,5
24126,18
24127,1
24128,18
24129,17
24130,15
24131,18
24132,9
24133,15
24134,10
24135,7
24136,6
24137,16
24138,6
